TO_TIMESTAMP('2024-01-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-07 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-08 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-08 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-08 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-09 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-09 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-09 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-10 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-10 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-10 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-11 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-11 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-11 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-12 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-12 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-12 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-13 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-13 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-13 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-14 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-14 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-14 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-15 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-15 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-15 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-16 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-16 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-16 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-17 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-17 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-17 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-18 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-18 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-18 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-19 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-19 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-19 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-20 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-20 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-20 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-21 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-21 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-21 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-22 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-22 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-22 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-23 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-23 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-23 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-24 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-24 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-24 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-25 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-25 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-25 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-26 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-26 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-26 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-27 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-27 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-27 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-28 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-28 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-28 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-29 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-29 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-29 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-30 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-30 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-11-30 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-01 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-01 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-02 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-02 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-02 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-03 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-03 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-03 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-04 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-04 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-04 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-05 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-05 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-05 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-06 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-06 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-06 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-07 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-07 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-07 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-08 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-08 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-08 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-09 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-09 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-09 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-10 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-10 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-10 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-11 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-11 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-11 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-12 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-12 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-12 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-13 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-13 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-13 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-14 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-14 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-14 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-15 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-15 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-15 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-16 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-16 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-16 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-17 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-17 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-17 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-18 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-18 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-18 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-19 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-19 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-19 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-20 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-20 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-20 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-21 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-21 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-21 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-22 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-22 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-22 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-23 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-23 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-23 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-24 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-24 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-24 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-25 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-25 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-25 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-26 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-26 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-26 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-27 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-27 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-27 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-28 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-28 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-28 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-29 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-29 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-29 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-30 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-30 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-30 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-31 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-31 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2025-12-31 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-01 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-01 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-02 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-02 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-02 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-03 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-03 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-03 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-04 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-04 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-04 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-05 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-05 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-05 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-06 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-06 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-06 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-07 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-07 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-07 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-08 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-08 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-08 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-09 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-09 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-09 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-10 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-10 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-10 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-11 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-11 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-11 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-12 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-12 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-12 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-13 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-13 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-13 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-14 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-14 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-14 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-15 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-15 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-15 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-16 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-16 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-16 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-17 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-17 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-17 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-18 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-18 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-18 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-19 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-19 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-19 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-20 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-20 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-20 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-21 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-21 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-21 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-22 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-22 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-22 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-23 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-23 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-23 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-24 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-24 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-24 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-25 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-25 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-25 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-26 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-26 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-26 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-27 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-27 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-27 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-28 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-28 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-28 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-29 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-29 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-29 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-30 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-30 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-30 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-31 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-31 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-01-31 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-01 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-01 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-01 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-02 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-02 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-02 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-03 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-03 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-03 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-04 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-04 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-04 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-05 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-05 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-05 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-06 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-06 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-06 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-07 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-07 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-07 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-08 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-08 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-08 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-09 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-09 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-09 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-10 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-10 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-10 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-11 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-11 15:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-11 23:30:00', 'YYYY-MM-DD HH24:MI:SS')
TO_TIMESTAMP('2026-02-12 07:30:00', 'YYYY-MM-DD HH24:MI:SS')
